CDS	UCE	coding_UCE	nocoding_UCE
5.94589541	6.098559286	8.681459874	5.785591248
0.339765452	0	0	0
2.095220287	1.87647978	0	2.103851363
0.056627575	0	0	0
0.028313788	0	0	0
2.0669065	0.93823989	0	1.051925681
10.22127735	9.382398901	13.02218981	8.941368292
6.087464348	12.19711857	4.340729937	13.14907102
1.047610144	0.469119945	0	0.525962841
0.537961966	0.93823989	0	1.051925681
3.086202855	6.098559286	4.340729937	6.311554089
1.245806657	1.407359835	0	1.577888522
0.566275753	0.469119945	0	0.525962841
0.764472267	0.93823989	0	1.051925681
3.369340732	5.629439341	0	6.311554089
1.075923931	1.87647978	0	2.103851363
0.792786055	1.407359835	0	1.577888522
3.680792396	4.691199451	4.340729937	4.733665567
1.670513472	3.283839615	8.681459874	2.629814204
3.624164821	3.75295956	0	4.207702726
4.388637088	7.975039066	4.340729937	8.415405452
0.962668781	0.469119945	0	0.525962841
2.0669065	3.283839615	0	3.681739885
2.010278924	1.87647978	4.340729937	1.577888522
2.718123616	2.81471967	8.681459874	2.103851363
1.528944534	1.87647978	4.340729937	1.577888522
1.359061808	0.469119945	4.340729937	0
0.283137877	1.87647978	0	2.103851363
4.133812999	7.505919121	4.340729937	7.889442611
0.283137877	0	0	0
0.311451664	0.469119945	0	0.525962841
0.453020603	1.407359835	0	1.577888522
0.792786055	2.345599725	4.340729937	2.103851363
2.265103013	3.283839615	0	3.681739885
1.812082411	1.407359835	8.681459874	0.525962841
0.509648178	1.407359835	4.340729937	1.051925681
5.634443745	11.25887868	13.02218981	11.04521966
2.406671952	2.81471967	4.340729937	2.629814204
0.396393027	0.93823989	4.340729937	0.525962841
0.283137877	0.469119945	0	0.525962841
1.160865294	0.469119945	4.340729937	0
6.398916012	9.851518846	8.681459874	9.993293974
1.359061808	4.222079506	0	4.733665567
1.925337561	2.345599725	8.681459874	1.577888522
1.387375596	1.87647978	4.340729937	1.577888522
1.132551507	1.407359835	4.340729937	1.051925681
2.406671952	3.283839615	4.340729937	3.155777044
0.36807924	0.469119945	0	0.525962841
3.595851033	2.345599725	4.340729937	2.103851363
0.028313788	0	0	0
2.095220287	2.81471967	4.340729937	2.629814204
1.670513472	2.345599725	4.340729937	2.103851363
1.812082411	1.407359835	4.340729937	1.051925681
4.586833602	7.975039066	4.340729937	8.415405452
2.519927102	3.283839615	0	3.681739885
1.897023774	0.93823989	4.340729937	0.525962841
1.812082411	2.345599725	0	2.629814204
1.840396198	0.93823989	4.340729937	0.525962841
1.047610144	0	0	0
2.265103013	5.160319396	0	5.785591248
1.302434233	3.283839615	8.681459874	2.629814204
3.794047547	7.036799176	0	7.889442611
7.27664343	9.851518846	4.340729937	10.51925681
0	0	0	0
3.02957528	6.567679231	0	7.36347977
0.113255151	0	0	0
2.434985739	2.81471967	4.340729937	2.629814204
0.906041205	1.407359835	0	1.577888522
0.792786055	0.93823989	0	1.051925681
1.472316959	2.81471967	0	3.155777044
1.33074802	1.407359835	4.340729937	1.051925681
0.906041205	1.407359835	4.340729937	1.051925681
0.453020603	0.93823989	0	1.051925681
0.113255151	0	0	0
1.981965137	4.222079506	8.681459874	3.681739885
2.151847863	4.691199451	4.340729937	4.733665567
0.509648178	0.469119945	0	0.525962841
0.311451664	0	0	0
2.519927102	3.283839615	0	3.681739885
1.613885897	1.407359835	8.681459874	0.525962841
4.048871636	6.567679231	0	7.36347977
0.792786055	0.93823989	0	1.051925681
0	0	0	0
2.746437404	3.75295956	4.340729937	3.681739885
6.851936615	12.19711857	17.36291975	11.5711825
1.132551507	2.345599725	0	2.629814204
5.322992081	10.32063879	0	11.5711825
2.54824089	1.407359835	0	1.577888522
2.859692554	3.75295956	4.340729937	3.681739885
0.36807924	0.93823989	0	1.051925681
0.622903329	0.469119945	0	0.525962841
1.783768623	1.87647978	8.681459874	1.051925681
1.557258322	1.87647978	0	2.103851363
2.944633917	4.691199451	4.340729937	4.733665567
1.415689383	1.407359835	0	1.577888522
2.576554678	2.345599725	0	2.629814204
1.104237719	2.345599725	4.340729937	2.103851363
0.651217116	1.87647978	0	2.103851363
1.472316959	1.407359835	0	1.577888522
2.831378767	2.81471967	0	3.155777044
2.689809828	3.75295956	4.340729937	3.681739885
1.868709986	2.345599725	0	2.629814204
1.189179082	1.407359835	0	1.577888522
2.944633917	3.75295956	4.340729937	3.681739885
3.39765452	2.81471967	0	3.155777044
0.84941363	1.407359835	0	1.577888522
0.622903329	1.407359835	4.340729937	1.051925681
1.33074802	1.87647978	8.681459874	1.051925681
1.104237719	2.345599725	0	2.629814204
2.265103013	2.81471967	0	3.155777044
2.718123616	6.567679231	0	7.36347977
0.056627575	0	0	0
5.662757533	8.444159011	0	9.467331133
2.604868465	3.75295956	13.02218981	2.629814204
2.463299527	1.407359835	0	1.577888522
1.557258322	0.93823989	0	1.051925681
1.981965137	3.283839615	8.681459874	2.629814204
1.415689383	2.345599725	0	2.629814204
6.625426314	9.382398901	8.681459874	9.467331133
1.075923931	1.407359835	0	1.577888522
0.283137877	0.469119945	0	0.525962841
0.056627575	0	0	0
1.557258322	0.469119945	4.340729937	0
0.537961966	0.469119945	0	0.525962841
0.934354993	3.283839615	0	3.681739885
3.992244061	1.87647978	4.340729937	1.577888522
2.236789226	0.469119945	4.340729937	0
2.434985739	2.81471967	8.681459874	2.103851363
2.236789226	2.81471967	0	3.155777044
0.736158479	1.407359835	0	1.577888522
1.755454835	3.75295956	0	4.207702726
2.633182253	2.345599725	0	2.629814204
0.424706815	0.93823989	4.340729937	0.525962841
2.633182253	5.160319396	0	5.785591248
2.236789226	0.93823989	0	1.051925681
2.0669065	2.81471967	0	3.155777044
7.389898581	4.222079506	0	4.733665567
2.463299527	2.345599725	13.02218981	1.051925681
0.764472267	1.87647978	0	2.103851363
0.821099842	1.407359835	4.340729937	1.051925681
1.585572109	2.81471967	0	3.155777044
0.537961966	0.469119945	0	0.525962841
0.707844692	0.469119945	0	0.525962841
0.990982568	0	0	0
15.65752458	19.23391775	17.36291975	19.46062511
0.934354993	1.87647978	0	2.103851363
1.274120445	0	0	0
0.679530904	0.469119945	0	0.525962841
0.736158479	0.469119945	0	0.525962841
1.075923931	1.407359835	0	1.577888522
8.918843114	14.5427183	13.02218981	14.72695954
1.557258322	1.407359835	0	1.577888522
1.783768623	4.222079506	0	4.733665567
0.566275753	0.469119945	0	0.525962841
1.21749287	3.283839615	0	3.681739885
0.962668781	0.469119945	0	0.525962841
2.661496041	1.407359835	0	1.577888522
2.463299527	3.75295956	26.04437962	1.051925681
0.792786055	0.469119945	0	0.525962841
0.226510301	0	0	0
0.877727418	0.93823989	4.340729937	0.525962841
0.651217116	0.469119945	0	0.525962841
0.339765452	0	0	0
1.21749287	1.407359835	0	1.577888522
0.509648178	0.469119945	0	0.525962841
2.208475438	2.81471967	0	3.155777044
1.160865294	1.407359835	0	1.577888522
0.622903329	0	0	0
0.962668781	1.407359835	4.340729937	1.051925681
1.387375596	2.81471967	0	3.155777044
2.236789226	4.691199451	4.340729937	4.733665567
0.509648178	1.87647978	8.681459874	1.051925681
0.36807924	0.469119945	0	0.525962841
0.537961966	0.469119945	0	0.525962841
1.019296356	0.93823989	4.340729937	0.525962841
1.359061808	3.75295956	0	4.207702726
3.595851033	5.160319396	0	5.785591248
0.339765452	0	0	0
0.792786055	1.87647978	0	2.103851363
0.36807924	0.93823989	0	1.051925681
0.226510301	0	0	0
1.415689383	3.283839615	4.340729937	3.155777044
3.595851033	5.629439341	4.340729937	5.785591248
0.651217116	0.469119945	0	0.525962841
0.453020603	0	0	0
1.727141048	2.81471967	0	3.155777044
0.906041205	0.469119945	0	0.525962841
1.557258322	2.345599725	0	2.629814204
0.821099842	1.407359835	4.340729937	1.051925681
1.302434233	0.93823989	0	1.051925681
2.18016165	4.222079506	8.681459874	3.681739885
1.160865294	1.87647978	8.681459874	1.051925681
1.727141048	2.345599725	4.340729937	2.103851363
0.84941363	1.407359835	8.681459874	0.525962841
0.934354993	0.93823989	0	1.051925681
0.651217116	0	0	0
0.707844692	1.407359835	0	1.577888522
0.113255151	0	0	0
1.245806657	0.93823989	0	1.051925681
0.48133439	0.93823989	0	1.051925681
0.396393027	0.93823989	0	1.051925681
0.254824089	0.93823989	0	1.051925681
0.36807924	0.469119945	0	0.525962841
0.113255151	0	0	0
1.415689383	0.469119945	0	0.525962841
0.056627575	0.469119945	0	0.525962841
0.566275753	0.469119945	0	0.525962841
0.226510301	0.93823989	0	1.051925681
0.141568938	0	0	0
3.369340732	2.345599725	0	2.629814204
0.509648178	0.93823989	0	1.051925681
0.537961966	1.407359835	0	1.577888522
0.906041205	2.345599725	0	2.629814204
0.084941363	0	0	0
0.679530904	0.93823989	0	1.051925681
0.056627575	0	0	0
0.453020603	0.469119945	0	0.525962841
0.254824089	0.469119945	0	0.525962841
0.311451664	0.469119945	0	0.525962841
0.736158479	0.469119945	0	0.525962841
0.283137877	0	0	0
0.056627575	0	0	0
0.198196514	0.93823989	0	1.051925681
0.198196514	0.93823989	0	1.051925681
0.339765452	0	0	0
0.679530904	0.469119945	0	0.525962841
0.283137877	0	0	0
0.311451664	0	0	0
0	0.469119945	0	0.525962841
0.198196514	0	0	0
0.254824089	1.407359835	0	1.577888522
0.707844692	1.87647978	0	2.103851363
0.396393027	1.407359835	0	1.577888522
0	0	0	0
2.944633917	2.81471967	4.340729937	2.629814204
2.803064979	4.222079506	4.340729937	4.207702726
1.075923931	1.87647978	0	2.103851363
1.444003171	1.87647978	0	2.103851363
2.859692554	4.691199451	8.681459874	4.207702726
0	0	0	0
1.21749287	0.93823989	4.340729937	0.525962841
1.245806657	1.407359835	4.340729937	1.051925681
1.019296356	0.469119945	0	0.525962841
1.104237719	0.93823989	4.340729937	0.525962841
1.415689383	2.81471967	0	3.155777044
0.254824089	0	0	0
0.707844692	0.93823989	0	1.051925681
0.707844692	0	0	0
0.877727418	1.87647978	0	2.103851363
0.821099842	0	0	0
1.444003171	1.407359835	0	1.577888522
0.396393027	1.87647978	4.340729937	1.577888522
0.537961966	2.345599725	0	2.629814204
0.962668781	0.93823989	0	1.051925681
0.36807924	0.469119945	0	0.525962841
30.72045962	46.44287456	56.42948918	45.2328043
0.792786055	0.469119945	0	0.525962841
1.840396198	1.87647978	4.340729937	1.577888522
1.047610144	0.469119945	4.340729937	0
1.387375596	1.87647978	4.340729937	1.577888522
5.606129958	8.444159011	0	9.467331133
1.387375596	0.93823989	0	1.051925681
0.651217116	0.469119945	4.340729937	0
0.141568938	0.469119945	0	0.525962841
5.492874807	6.098559286	13.02218981	5.259628407
0.339765452	0	0	0
0.934354993	0.93823989	4.340729937	0.525962841
5.20973693	6.098559286	4.340729937	6.311554089
5.492874807	7.505919121	4.340729937	7.889442611
4.162126787	6.567679231	0	7.36347977
0.821099842	0.93823989	4.340729937	0.525962841
4.416950876	6.098559286	4.340729937	6.311554089
23.44381619	35.65311582	21.70364969	37.34336169
0.934354993	1.87647978	0	2.103851363
1.075923931	1.87647978	4.340729937	1.577888522
4.020557848	3.283839615	4.340729937	3.155777044
3.822361335	2.81471967	0	3.155777044
5.181423143	5.629439341	0	6.311554089
0.509648178	0.93823989	0	1.051925681
2.123534075	2.345599725	0	2.629814204
2.944633917	3.283839615	4.340729937	3.155777044
1.613885897	2.81471967	0	3.155777044
1.075923931	0.469119945	4.340729937	0
1.444003171	1.407359835	0	1.577888522
3.595851033	4.222079506	0	4.733665567
6.115778136	9.382398901	17.36291975	8.415405452
2.463299527	4.222079506	4.340729937	4.207702726
1.472316959	2.345599725	0	2.629814204
3.142830431	3.75295956	0	4.207702726
1.755454835	3.75295956	4.340729937	3.681739885
2.944633917	2.345599725	4.340729937	2.103851363
1.953651349	4.691199451	0	5.259628407
0.736158479	1.87647978	4.340729937	1.577888522
2.491613315	3.75295956	4.340729937	3.681739885
2.265103013	0.93823989	0	1.051925681
1.613885897	1.407359835	0	1.577888522
0.226510301	0.469119945	0	0.525962841
0.396393027	0	0	0
1.33074802	2.345599725	0	2.629814204
0.962668781	0	0	0
1.104237719	0.93823989	4.340729937	0.525962841
2.038592712	0	0	0
1.132551507	0.469119945	0	0.525962841
0.736158479	0.469119945	0	0.525962841
0.821099842	0.469119945	0	0.525962841
0.792786055	0.469119945	0	0.525962841
2.491613315	3.283839615	4.340729937	3.155777044
1.415689383	1.407359835	0	1.577888522
2.010278924	3.75295956	13.02218981	2.629814204
0.509648178	0	0	0
4.643461177	6.098559286	4.340729937	6.311554089
0.962668781	0.469119945	0	0.525962841
0.707844692	0.469119945	0	0.525962841
1.415689383	1.407359835	0	1.577888522
2.633182253	2.81471967	4.340729937	2.629814204
1.104237719	1.87647978	0	2.103851363
2.208475438	2.81471967	0	3.155777044
0.877727418	0.469119945	0	0.525962841
0.990982568	0.469119945	0	0.525962841
6.172405711	11.72799863	8.681459874	12.09714534
2.463299527	2.345599725	4.340729937	2.103851363
2.859692554	1.87647978	0	2.103851363
1.160865294	1.87647978	4.340729937	1.577888522
0.990982568	1.407359835	0	1.577888522
11.2405737	16.41919808	13.02218981	16.8308109
1.132551507	0.469119945	0	0.525962841
0.651217116	0	0	0
0.679530904	0.93823989	0	1.051925681
1.104237719	0.469119945	4.340729937	0
0.48133439	0	0	0
0.707844692	0	0	0
0.764472267	0.469119945	0	0.525962841
1.868709986	4.222079506	4.340729937	4.207702726
2.208475438	2.345599725	0	2.629814204
0.906041205	0.93823989	0	1.051925681
2.859692554	3.283839615	4.340729937	3.155777044
0.537961966	0.469119945	0	0.525962841
1.415689383	1.407359835	0	1.577888522
1.528944534	1.407359835	0	1.577888522
1.33074802	0.469119945	4.340729937	0
1.21749287	2.345599725	4.340729937	2.103851363
0.736158479	1.87647978	0	2.103851363
0.651217116	0.469119945	0	0.525962841
0.509648178	0	0	0
1.189179082	0.93823989	4.340729937	0.525962841
0.792786055	0.469119945	0	0.525962841
1.104237719	0.93823989	0	1.051925681
3.086202855	6.098559286	0	6.837516929
1.925337561	3.283839615	4.340729937	3.155777044
1.274120445	3.75295956	4.340729937	3.681739885
0.906041205	0	0	0
0.934354993	1.87647978	8.681459874	1.051925681
2.491613315	3.75295956	8.681459874	3.155777044
0.36807924	0	0	0
0.254824089	0	0	0
0.311451664	0	0	0
0.707844692	2.345599725	8.681459874	1.577888522
0.169882726	0	0	0
3.086202855	5.160319396	4.340729937	5.259628407
0.141568938	0.469119945	0	0.525962841
0.056627575	0	0	0
0.226510301	0.469119945	4.340729937	0
0.084941363	0	0	0
0.226510301	0.469119945	0	0.525962841
0.226510301	0	0	0
0.283137877	0	0	0
0.198196514	0.469119945	0	0.525962841
1.500630746	1.407359835	4.340729937	1.051925681
1.019296356	0	0	0
0.453020603	0	0	0
0.679530904	0.469119945	0	0.525962841
0.48133439	0	0	0
0.396393027	0	0	0
0.084941363	0	0	0
0.509648178	0	0	0
0.594589541	0.469119945	0	0.525962841
0.283137877	0	0	0
0.339765452	0	0	0
0.084941363	0	0	0
0.084941363	0	0	0
0.084941363	0	0	0
1.868709986	2.345599725	0	2.629814204
0.934354993	0.469119945	0	0.525962841
1.359061808	1.407359835	0	1.577888522
0.906041205	2.345599725	4.340729937	2.103851363
2.491613315	2.345599725	4.340729937	2.103851363
2.661496041	3.283839615	4.340729937	3.155777044
4.020557848	3.283839615	0	3.681739885
1.585572109	0.93823989	4.340729937	0.525962841
0.764472267	2.345599725	0	2.629814204
2.519927102	2.81471967	0	3.155777044
1.472316959	2.81471967	4.340729937	2.629814204
0.226510301	0	0	0
9.400177505	9.382398901	8.681459874	9.467331133
3.001261492	0.93823989	0	1.051925681
1.472316959	1.407359835	13.02218981	0
1.047610144	3.283839615	4.340729937	3.155777044
5.266364506	9.851518846	4.340729937	10.51925681
1.359061808	4.691199451	0	5.259628407
8.012801909	7.975039066	4.340729937	8.415405452
0.141568938	0.469119945	0	0.525962841
0.028313788	0	0	0
0.651217116	0.469119945	0	0.525962841
2.18016165	3.283839615	4.340729937	3.155777044
2.293416801	3.75295956	0	4.207702726
0.48133439	1.87647978	0	2.103851363
0.424706815	0.469119945	0	0.525962841
3.057889068	1.87647978	0	2.103851363
3.057889068	3.283839615	0	3.681739885
0.764472267	0	0	0
0.651217116	1.87647978	0	2.103851363
1.953651349	3.75295956	0	4.207702726
4.077185424	5.629439341	4.340729937	5.785591248
1.075923931	0.469119945	0	0.525962841
